-0.014, 0.590, 3.224, 28.420
-0.013, 0.000, 3.456, 28.820
-0.012, 0.000, 3.534, 29.220
-0.010, 0.100, 3.371, 29.620
-0.009, 0.200, 3.114, 30.020
-0.008, 0.300, 2.885, 30.420
-0.007, 0.400, 2.725, 30.820
-0.006, 0.500, 2.651, 31.220
-0.006, 0.600, 2.664, 31.620
-0.006, 0.700, 2.758, 32.020
-0.005, 0.800, 2.928, 32.420
-0.005, 0.794, 3.171, 32.820
-0.005, 0.692, 3.460, 33.220
-0.004, 0.565, 3.740, 33.620
-0.004, 0.000, 3.957, 34.020
-0.003, 0.000, 4.005, 34.420
-0.003, 0.100, 3.807, 34.820
-0.002, 0.200, 3.525, 35.220
-0.002, 0.300, 3.263, 35.620
-0.002, 0.400, 3.069, 36.020
-0.001, 0.500, 2.963, 36.420
-0.001, 0.600, 2.949, 36.820
-0.001, 0.700, 3.024, 37.220
-0.001, 0.800, 3.178, 37.620
-0.001, 0.881, 3.411, 38.020
-0.001, 0.815, 3.712, 38.420
-0.001, 0.704, 4.039, 38.820
-0.001, 0.571, 4.333, 39.220
-0.001, 0.000, 4.551, 39.620
-0.001, 0.000, 4.592, 40.020
-0.001, 0.100, 4.373, 40.420
-0.000, 0.200, 4.063, 40.820
-0.000, 0.300, 3.763, 41.220
-0.000, 0.400, 3.526, 41.620
-0.000, 0.500, 3.378, 42.020
-0.000, 0.600, 3.328, 42.420
-0.000, 0.700, 3.375, 42.820
-0.000, 0.800, 3.510, 43.220
-0.000, 0.900, 3.726, 43.620
-0.000, 0.912, 4.016, 44.020
-0.000, 0.851, 4.357, 44.420
-0.000, 0.748, 4.706, 44.820
-0.000, 0.614, 5.020, 45.220
-0.000, 0.000, 5.261, 45.620
-0.000, 0.000, 5.330, 46.020
-0.000, 0.100, 5.129, 46.420
-0.000, 0.200, 4.805, 46.820
0.000, 0.300, 4.452, 47.220
0.000, 0.400, 4.157, 47.620
0.000, 0.500, 3.952, 48.020
0.000, 0.600, 3.851, 48.420
0.000, 0.700, 3.857, 48.820
0.000, 0.800, 3.960, 49.220
0.000, 0.900, 4.149, 49.620
0.000, 0.966, 4.415, 50.020
-0.000, 0.943, 4.748, 50.420
-0.000, 0.897, 5.117, 50.820
-0.000, 0.814, 5.486, 51.220
-0.000, 0.691, 5.828, 51.620
0.000, 0.559, 6.106, 52.020
0.000, 0.000, 6.284, 52.420
0.000, 0.000, 6.277, 52.820
0.000, 0.100, 6.001, 53.220
0.000, 0.200, 5.612, 53.620
0.000, 0.300, 5.208, 54.020
0.000, 0.400, 4.873, 54.420
0.000, 0.500, 4.601, 54.820
0.000, 0.600, 4.438, 55.220
0.000, 0.700, 4.390, 55.620
0.000, 0.800, 4.449, 56.020
0.000, 0.900, 4.602, 56.420
0.000, 0.993, 4.840, 56.820
0.000, 0.989, 5.155, 57.220
0.000, 0.981, 5.521, 57.620
0.000, 0.965, 5.911, 58.020
0.000, 0.931, 6.306, 58.420
0.000, 0.868, 6.691, 58.820
0.000, 0.765, 7.048, 59.220
0.000, 0.635, 7.351, 59.620
0.000, 0.521, 7.566, 60.020
0.000, 0.000, 7.663, 60.420
0.000, 0.100, 7.573, 60.820
0.000, 0.200, 7.254, 61.220
0.000, 0.300, 6.848, 61.620
0.000, 0.400, 6.438, 62.020
0.000, 0.500, 6.078, 62.420
0.000, 0.600, 5.804, 62.820
0.000, 0.700, 5.639, 63.220
0.000, 0.800, 5.588, 63.620
0.000, 0.900, 5.581, 64.020
0.000, 0.998, 5.663, 64.420
0.000, 0.997, 5.887, 64.820
0.000, 0.995, 6.267, 65.220
0.000, 0.992, 6.666, 65.620
0.000, 0.985, 7.068, 66.020
0.000, 0.972, 7.467, 66.420
0.000, 0.946, 7.857, 66.820
0.000, 0.897, 8.230, 67.220
0.000, 0.817, 8.577, 67.620
0.000, 0.709, 8.877, 68.020
0.000, 0.602, 9.105, 68.420
0.000, 0.535, 9.231, 68.820
0.000, 0.528, 9.243, 69.220
0.000, 0.574, 9.159, 69.620
0.000, 0.649, 9.026, 70.020
0.000, 0.724, 8.892, 70.420
0.000, 0.781, 8.793, 70.820
0.000, 0.815, 8.751, 71.220
0.000, 0.830, 8.767, 71.620
0.000, 0.832, 8.832, 72.020
0.000, 0.825, 8.929, 72.420
0.000, 0.812, 9.044, 72.820
0.000, 0.796, 9.164, 73.220
0.000, 0.780, 9.281, 73.620
0.000, 0.768, 9.386, 74.020
0.000, 0.761, 9.476, 74.420
0.000, 0.761, 9.550, 74.820
0.000, 0.767, 9.611, 75.220
0.000, 0.777, 9.664, 75.620
0.000, 0.789, 9.715, 76.020
0.000, 0.801, 9.768, 76.420
0.000, 0.811, 9.828, 76.820
0.000, 0.820, 9.896, 77.220
0.000, 0.826, 9.973, 77.620
0.000, 0.830, 10.059, 78.020
0.000, 0.833, 10.151, 78.420
0.000, 0.834, 10.249, 78.820
0.000, 0.835, 10.349, 79.220
0.000, 0.836, 10.452, 79.620
0.000, 0.838, 10.555, 80.020
0.000, 0.839, 10.657, 80.420
0.000, 0.841, 10.759, 80.820
0.000, 0.844, 10.860, 81.220
0.000, 0.848, 10.961, 81.620
0.000, 0.851, 11.061, 82.020
0.000, 0.855, 11.162, 82.420
0.000, 0.859, 11.263, 82.820
0.000, 0.864, 11.366, 83.220
0.000, 0.868, 11.472, 83.620
0.000, 0.871, 11.579, 84.020
0.000, 0.875, 11.689, 84.420
0.000, 0.878, 11.803, 84.820
0.000, 0.880, 11.918, 85.220
0.000, 0.883, 12.037, 85.620
0.000, 0.885, 12.158, 86.020
0.000, 0.887, 12.280, 86.420
0.000, 0.889, 12.404, 86.820
0.000, 0.890, 12.530, 87.220
0.000, 0.892, 12.656, 87.620
0.000, 0.894, 12.784, 88.020
0.000, 0.896, 12.912, 88.420
0.000, 0.898, 13.041, 88.820
0.000, 0.900, 13.171, 89.220
0.000, 0.902, 13.301, 89.620
0.000, 0.904, 13.432, 90.020
0.000, 0.907, 13.564, 90.420
0.000, 0.909, 13.698, 90.820
0.000, 0.911, 13.832, 91.220
0.000, 0.914, 13.968, 91.620
0.000, 0.916, 14.105, 92.020
0.000, 0.918, 14.244, 92.420
0.000, 0.920, 14.384, 92.820
0.000, 0.923, 14.526, 93.220
0.000, 0.925, 14.670, 93.620
0.000, 0.927, 14.814, 94.020
0.000, 0.929, 14.961, 94.420
0.000, 0.931, 15.109, 94.820
0.000, 0.933, 15.258, 95.220
0.000, 0.935, 15.409, 95.620
0.000, 0.937, 15.562, 96.020
0.000, 0.939, 15.715, 96.420
0.000, 0.941, 15.871, 96.820
0.000, 0.943, 16.027, 97.220
0.000, 0.945, 16.185, 97.620
0.000, 0.946, 16.345, 98.020
0.000, 0.948, 16.505, 98.420
0.000, 0.950, 16.668, 98.820
0.000, 0.952, 16.831, 99.220
0.000, 0.954, 16.996, 99.620
0.000, 0.956, 17.163, 100.020
0.000, 0.957, 17.331, 100.420
0.000, 0.959, 17.500, 100.820
0.000, 0.961, 17.671, 101.220
0.000, 0.963, 17.843, 101.620
0.000, 0.960, 18.016, 102.020
0.000, 0.937, 18.191, 102.420
0.000, 0.893, 18.360, 102.820
0.000, 0.824, 18.512, 103.220
0.000, 0.732, 18.626, 103.620
0.000, 0.642, 18.673, 104.020
0.000, 0.588, 18.620, 104.420
0.000, 0.588, 18.459, 104.820
0.000, 0.639, 18.206, 105.220
0.000, 0.719, 17.894, 105.620
0.000, 0.800, 17.562, 106.020
0.000, 0.863, 17.246, 106.420
-0.000, 0.903, 16.975, 106.820
0.000, 0.926, 16.765, 107.220
0.000, 0.937, 16.619, 107.620
0.000, 0.941, 16.536, 108.020
0.000, 0.937, 16.507, 108.420
0.000, 0.927, 16.519, 108.820
0.000, 0.909, 16.561, 109.220
0.000, 0.882, 16.617, 109.620
0.000, 0.845, 16.676, 110.020
0.000, 0.800, 16.721, 110.420
0.000, 0.753, 16.737, 110.820
0.000, 0.717, 16.709, 111.220
0.000, 0.701, 16.627, 111.620
0.000, 0.708, 16.493, 112.020
0.000, 0.734, 16.320, 112.420
0.000, 0.771, 16.123, 112.820
0.000, 0.808, 15.923, 113.220
0.000, 0.838, 15.737, 113.620
0.000, 0.860, 15.578, 114.020
0.000, 0.873, 15.454, 114.420
0.000, 0.878, 15.366, 114.820
0.000, 0.875, 15.310, 115.220
0.000, 0.866, 15.280, 115.620
0.000, 0.850, 15.268, 116.020
0.000, 0.829, 15.263, 116.420
0.000, 0.805, 15.255, 116.820
0.000, 0.782, 15.235, 117.220
0.000, 0.764, 15.194, 117.620
0.000, 0.753, 15.128, 118.020
0.000, 0.753, 15.038, 118.420
0.000, 0.760, 14.927, 118.820
0.000, 0.774, 14.803, 119.220
0.000, 0.791, 14.675, 119.620
0.000, 0.806, 14.551, 120.020
0.000, 0.819, 14.438, 120.420
0.001, 0.827, 14.341, 120.820
0.001, 0.830, 14.262, 121.220
0.000, 0.828, 14.199, 121.620
0.001, 0.822, 14.149, 122.020
0.001, 0.813, 14.108, 122.420
0.001, 0.802, 14.069, 122.820
0.001, 0.790, 14.029, 123.220
0.001, 0.780, 13.982, 123.620
0.001, 0.772, 13.925, 124.020
0.005, 0.768, 13.857, 124.420
0.008, 0.768, 13.779, 124.820
0.016, 0.772, 13.694, 125.220
0.019, 0.778, 13.603, 125.620
0.020, 0.784, 13.513, 126.020
0.030, 0.790, 13.425, 126.420
0.030, 0.795, 13.343, 126.820
0.029, 0.798, 13.269, 127.220
0.029, 0.798, 13.202, 127.620
0.040, 0.795, 13.143, 128.020
0.038, 0.792, 13.086, 128.420
0.034, 0.787, 13.034, 128.820
0.044, 0.781, 12.983, 129.211
0.038, 0.777, 12.928, 129.611
0.030, 0.771, 12.873, 130.011
0.025, 0.790, 12.813, 130.411
0.035, 0.851, 12.755, 130.811
0.030, 0.896, 12.712, 131.211
0.025, 0.924, 12.709, 131.611
0.033, 0.941, 12.750, 132.011
0.030, 0.951, 12.831, 132.411
0.027, 0.957, 12.948, 132.811
0.033, 0.960, 13.094, 133.211
0.030, 0.961, 13.261, 133.611
0.027, 0.961, 13.445, 134.011
0.032, 0.960, 13.642, 134.411
0.029, 0.958, 13.845, 134.811
0.032, 0.955, 14.054, 135.211
0.027, 0.951, 14.265, 135.611
0.023, 0.947, 14.476, 136.011
0.025, 0.942, 14.685, 136.411
0.022, 0.937, 14.889, 136.811
0.023, 0.932, 15.087, 137.211
0.019, 0.927, 15.278, 137.611
0.019, 0.924, 15.461, 138.011
0.016, 0.921, 15.635, 138.411
0.016, 0.920, 15.800, 138.811
0.016, 0.921, 15.957, 139.211
0.013, 0.923, 16.107, 139.611
0.012, 0.926, 16.251, 140.011
0.010, 0.929, 16.391, 140.411
0.009, 0.934, 16.529, 140.811
0.009, 0.938, 16.666, 141.211
0.007, 0.943, 16.804, 141.611
0.006, 0.947, 16.944, 142.011
0.005, 0.951, 17.088, 142.411
0.004, 0.955, 17.236, 142.811
0.003, 0.958, 17.388, 143.211
0.001, 0.961, 17.544, 143.611
-0.001, 0.964, 17.705, 144.011
-0.002, 0.966, 17.870, 144.411
-0.004, 0.969, 18.040, 144.811
-0.009, 0.971, 18.213, 145.211
-0.013, 0.972, 18.389, 145.611
-0.018, 0.974, 18.567, 146.011
-0.022, 0.975, 18.747, 146.411
-0.018, 0.963, 18.928, 146.811
-0.022, 0.938, 19.108, 147.211
-0.026, 0.897, 19.279, 147.611
-0.031, 0.834, 19.430, 148.011
-0.034, 0.752, 19.540, 148.411
-0.036, 0.672, 19.587, 148.811
-0.037, 0.686, 19.546, 149.211
-0.035, 0.786, 19.417, 149.611
-0.032, 0.886, 19.242, 150.011
-0.029, 0.944, 19.074, 150.411
-0.027, 0.962, 18.947, 150.811
-0.017, 0.962, 18.871, 151.211
-0.018, 0.959, 18.845, 151.611
-0.020, 0.952, 18.858, 152.011
-0.023, 0.939, 18.898, 152.411
-0.024, 0.918, 18.956, 152.811
-0.025, 0.888, 19.020, 153.211
-0.025, 0.847, 19.078, 153.611
-0.024, 0.797, 19.115, 154.011
-0.024, 0.748, 19.116, 154.411
-0.023, 0.712, 19.065, 154.811
-0.016, 0.699, 18.954, 155.211
-0.017, 0.713, 18.787, 155.611
-0.019, 0.748, 18.576, 156.011
-0.022, 0.792, 18.341, 156.411
-0.024, 0.834, 18.103, 156.811
-0.025, 0.868, 17.882, 157.211
-0.019, 0.891, 17.693, 157.611
-0.021, 0.905, 17.543, 158.011
-0.024, 0.912, 17.434, 158.411
-0.027, 0.912, 17.362, 158.811
-0.022, 0.906, 17.323, 159.211
-0.025, 0.894, 17.310, 159.611
-0.028, 0.877, 17.311, 160.011
-0.032, 0.854, 17.317, 160.411
-0.025, 0.827, 17.317, 160.811
-0.029, 0.799, 17.304, 161.211
-0.033, 0.775, 17.267, 161.611
-0.036, 0.761, 17.198, 162.011
-0.029, 0.758, 17.098, 162.411
-0.033, 0.767, 16.971, 162.811
-0.038, 0.784, 16.825, 163.211
-0.031, 0.805, 16.668, 163.611
-0.036, 0.826, 16.514, 164.011
-0.043, 0.843, 16.370, 164.411
-0.036, 0.856, 16.244, 164.811
-0.041, 0.864, 16.140, 165.211
-0.044, 0.866, 16.057, 165.611
-0.034, 0.863, 15.994, 166.011
-0.035, 0.856, 15.950, 166.411
-0.035, 0.844, 15.916, 166.811
-0.026, 0.830, 15.886, 167.211
-0.027, 0.813, 15.856, 167.611
-0.021, 0.797, 15.817, 168.011
-0.023, 0.784, 15.765, 168.411
-0.024, 0.776, 15.695, 168.811
-0.022, 0.790, 15.608, 169.211
-0.022, 0.866, 15.509, 169.611
-0.019, 0.918, 15.420, 170.011
-0.016, 0.949, 15.369, 170.411
-0.013, 0.966, 15.368, 170.811
-0.011, 0.976, 15.415, 171.211
-0.009, 0.981, 15.504, 171.611
-0.007, 0.985, 15.628, 172.011
-0.006, 0.987, 15.779, 172.411
-0.005, 0.988, 15.953, 172.811
-0.004, 0.989, 16.144, 173.211
-0.003, 0.990, 16.348, 173.611
-0.002, 0.990, 16.563, 174.011
-0.001, 0.990, 16.785, 174.411
-0.001, 0.990, 17.014, 174.811
0.000, 0.990, 17.246, 175.211
0.001, 0.990, 17.482, 175.611
0.002, 0.989, 17.719, 176.011
0.002, 0.989, 17.957, 176.411
0.003, 0.988, 18.194, 176.811
0.004, 0.987, 18.431, 177.211
0.005, 0.987, 18.667, 177.611
0.006, 0.986, 18.901, 178.011
0.006, 0.985, 19.133, 178.411
0.005, 0.985, 19.362, 178.811
0.006, 0.984, 19.589, 179.211
0.007, 0.983, 19.812, 179.611
0.008, 0.983, 20.032, 180.011
0.009, 0.983, 20.249, 180.411
0.010, 0.982, 20.463, 180.811
0.010, 0.982, 20.673, 181.211
0.011, 0.982, 20.880, 181.611
0.011, 0.983, 21.084, 182.011
0.011, 0.974, 21.285, 182.411
0.015, 0.950, 21.482, 182.811
0.015, 0.904, 21.668, 183.211
0.014, 0.824, 21.831, 183.611
0.013, 0.710, 21.951, 184.011
0.014, 0.594, 21.990, 184.411
0.015, 0.526, 21.910, 184.811
0.022, 0.530, 21.694, 185.211
0.022, 0.600, 21.363, 185.611
0.021, 0.700, 20.957, 186.011
0.019, 0.800, 20.523, 186.411
0.017, 0.891, 20.103, 186.811
0.016, 0.936, 19.730, 187.211
0.015, 0.959, 19.426, 187.611
0.014, 0.970, 19.198, 188.011
0.014, 0.986, 19.044, 188.411
0.009, 0.993, 18.959, 188.811
0.009, 0.996, 18.937, 189.211
0.009, 0.998, 18.969, 189.611
0.009, 0.999, 19.043, 190.011
0.009, 0.999, 19.151, 190.411
0.008, 0.999, 19.285, 190.811
0.007, 1.000, 19.440, 191.211
0.007, 1.000, 19.611, 191.611
0.006, 1.000, 19.795, 192.011
0.006, 1.000, 19.990, 192.411
0.005, 1.000, 20.193, 192.811
0.005, 1.000, 20.402, 193.211
0.005, 1.000, 20.615, 193.611
0.005, 1.000, 20.833, 194.011
0.004, 1.000, 21.053, 194.411
0.004, 1.000, 21.275, 194.811
0.004, 1.000, 21.499, 195.211
0.004, 1.000, 21.723, 195.611
0.004, 0.999, 21.947, 196.011
0.004, 0.999, 22.171, 196.411
0.003, 0.998, 22.394, 196.811
0.004, 0.997, 22.616, 197.211
0.004, 0.995, 22.837, 197.611
0.003, 0.992, 23.055, 198.011
0.003, 0.985, 23.270, 198.411
0.003, 0.972, 23.481, 198.811
0.003, 0.949, 23.683, 199.211
0.003, 0.907, 23.871, 199.611
0.003, 0.841, 24.034, 200.011
0.003, 0.754, 24.153, 200.411
0.002, 0.671, 24.201, 200.811
0.003, 0.627, 24.145, 201.211
0.002, 0.642, 23.976, 201.611
0.002, 0.706, 23.713, 202.011
0.002, 0.792, 23.390, 202.411
0.002, 0.869, 23.048, 202.811
0.001, 0.922, 22.722, 203.211
0.001, 0.952, 22.437, 203.611
0.002, 0.969, 22.207, 204.011
0.002, 0.979, 22.035, 204.411
0.002, 0.984, 21.921, 204.811
0.002, 0.986, 21.860, 205.211
0.002, 0.987, 21.845, 205.611
0.002, 0.986, 21.867, 206.011
0.002, 0.981, 21.920, 206.411
0.002, 0.973, 21.995, 206.811
0.002, 0.958, 22.086, 207.211
0.003, 0.934, 22.185, 207.611
0.003, 0.893, 22.282, 208.011
0.002, 0.832, 22.364, 208.411
0.002, 0.755, 22.411, 208.811
0.003, 0.681, 22.396, 209.211
0.002, 0.637, 22.296, 209.611
0.002, 0.638, 22.102, 210.011
0.002, 0.681, 21.828, 210.411
0.002, 0.750, 21.499, 210.811
0.002, 0.821, 21.149, 211.211
0.002, 0.878, 20.808, 211.611
0.002, 0.915, 20.502, 212.011
0.002, 0.938, 20.246, 212.411
0.002, 0.951, 20.047, 212.811
0.002, 0.957, 19.906, 213.211
0.002, 0.958, 19.817, 213.611
0.002, 0.955, 19.775, 214.011
0.003, 0.947, 19.770, 214.411
0.003, 0.934, 19.792, 214.811
0.003, 0.914, 19.831, 215.211
0.003, 0.884, 19.876, 215.611
0.003, 0.846, 19.914, 216.011
0.003, 0.800, 19.931, 216.411
0.003, 0.758, 19.913, 216.811
0.003, 0.728, 19.844, 217.211
0.002, 0.720, 19.720, 217.611
0.003, 0.736, 19.546, 218.011
0.003, 0.767, 19.334, 218.411
0.003, 0.806, 19.103, 218.811
0.004, 0.843, 18.872, 219.211
0.004, 0.873, 18.658, 219.611
0.004, 0.893, 18.473, 220.011
0.003, 0.906, 18.324, 220.411
0.003, 0.911, 18.213, 220.811
0.004, 0.911, 18.138, 221.211
0.005, 0.905, 18.093, 221.611
0.004, 0.893, 18.071, 222.011
0.005, 0.876, 18.063, 222.411
0.005, 0.854, 18.059, 222.811
0.006, 0.828, 18.049, 223.211
0.006, 0.802, 18.024, 223.611
0.005, 0.781, 17.975, 224.011
0.006, 0.769, 17.897, 224.411
0.007, 0.768, 17.788, 224.811
0.008, 0.777, 17.654, 225.211
0.006, 0.794, 17.502, 225.611
0.007, 0.814, 17.343, 226.011
0.009, 0.834, 17.187, 226.411
0.008, 0.850, 17.043, 226.811
0.009, 0.861, 16.917, 227.211
0.012, 0.867, 16.813, 227.611
0.010, 0.868, 16.730, 228.011
0.013, 0.865, 16.666, 228.411
0.016, 0.857, 16.617, 228.811
0.014, 0.846, 16.577, 229.211
0.019, 0.832, 16.540, 229.611
0.017, 0.818, 16.500, 230.011
0.023, 0.804, 16.451, 230.411
0.028, 0.794, 16.389, 230.811
0.022, 0.788, 16.311, 231.211
0.024, 0.788, 16.220, 231.611
0.019, 0.792, 16.116, 232.011
0.021, 0.799, 16.004, 232.411
0.023, 0.809, 15.890, 232.811
0.018, 0.818, 15.778, 233.211
0.020, 0.825, 15.673, 233.611
0.016, 0.830, 15.576, 234.011
0.019, 0.833, 15.491, 234.411
0.017, 0.831, 15.417, 234.811
0.021, 0.828, 15.351, 235.211
0.024, 0.823, 15.291, 235.611
0.020, 0.816, 15.234, 236.011
0.022, 0.809, 15.178, 236.411
0.019, 0.802, 15.118, 236.811
0.022, 0.796, 15.054, 237.211
0.019, 0.793, 14.983, 237.611
0.024, 0.791, 14.907, 238.011
0.021, 0.792, 14.824, 238.411
0.026, 0.794, 14.738, 238.811
0.023, 0.797, 14.649, 239.211
0.020, 0.801, 14.562, 239.611
0.027, 0.804, 14.478, 240.011
0.025, 0.806, 14.396, 240.411
0.033, 0.807, 14.321, 240.811
0.030, 0.806, 14.249, 241.211
0.037, 0.805, 14.182, 241.611
0.033, 0.802, 14.117, 242.011
0.041, 0.798, 14.054, 242.411
0.036, 0.795, 13.991, 242.811
0.031, 0.791, 13.928, 243.211
0.042, 0.787, 13.864, 243.611
0.039, 0.785, 13.795, 244.011
0.050, 0.784, 13.725, 244.411
0.044, 0.784, 13.650, 244.811
0.039, 0.784, 13.576, 245.211
0.052, 0.785, 13.502, 245.611
0.047, 0.786, 13.426, 246.011
0.042, 0.787, 13.353, 246.411
0.057, 0.787, 13.282, 246.811
0.053, 0.787, 13.211, 247.211
0.066, 0.786, 13.143, 247.611
0.059, 0.786, 13.074, 248.011
0.052, 0.783, 13.010, 248.411
0.066, 0.780, 12.948, 248.811
0.060, 0.778, 12.882, 249.211
0.054, 0.776, 12.819, 249.611
0.070, 0.773, 12.756, 250.011
0.064, 0.772, 12.688, 250.411
0.058, 0.771, 12.621, 250.811
0.073, 0.770, 12.555, 251.211
0.067, 0.770, 12.483, 251.611
0.062, 0.770, 12.415, 252.011
0.079, 0.769, 12.348, 252.411
0.074, 0.771, 12.277, 252.811
0.069, 0.770, 12.211, 253.211
0.088, 0.769, 12.147, 253.611
0.081, 0.770, 12.080, 254.011
0.074, 0.767, 12.018, 254.411
0.068, 0.765, 11.960, 254.811
0.086, 0.761, 11.903, 255.211
0.079, 0.761, 11.840, 255.611
0.071, 0.757, 11.782, 256.011
0.065, 0.754, 11.724, 256.411
0.082, 0.751, 11.667, 256.811
0.074, 0.751, 11.603, 257.211
0.065, 0.750, 11.542, 257.611
0.059, 0.752, 11.483, 258.011
0.057, 0.797, 11.424, 258.411
0.078, 0.852, 11.376, 258.811
0.076, 0.891, 11.353, 259.211
0.074, 0.917, 11.376, 259.611
0.073, 0.931, 11.441, 260.011
0.088, 0.938, 11.544, 260.411
0.083, 0.943, 11.671, 260.811
0.077, 0.945, 11.825, 261.211
0.072, 0.944, 11.999, 261.611
0.081, 0.941, 12.186, 262.011
0.074, 0.937, 12.376, 262.411
0.066, 0.933, 12.573, 262.811
0.073, 0.926, 12.773, 263.211
0.064, 0.920, 12.966, 263.611
0.056, 0.911, 13.157, 264.011
0.063, 0.874, 13.343, 264.411
0.056, 0.808, 13.509, 264.811
0.049, 0.723, 13.646, 265.211
0.057, 0.641, 13.726, 265.611
0.050, 0.589, 13.720, 266.011
0.058, 0.582, 13.624, 266.411
0.050, 0.618, 13.447, 266.811
0.043, 0.681, 13.220, 267.211
0.054, 0.750, 12.977, 267.611
0.049, 0.807, 12.751, 268.011
0.045, 0.845, 12.567, 268.411
0.062, 0.866, 12.439, 268.811
0.059, 0.875, 12.361, 269.211
0.055, 0.871, 12.334, 269.611
0.053, 0.857, 12.344, 270.011
0.072, 0.834, 12.376, 270.411
0.068, 0.806, 12.411, 270.811
0.061, 0.772, 12.443, 271.211
0.077, 0.738, 12.459, 271.611
0.069, 0.715, 12.441, 272.011
0.060, 0.701, 12.394, 272.411
0.052, 0.701, 12.316, 272.811
0.069, 0.713, 12.213, 273.211
0.063, 0.733, 12.092, 273.611
0.057, 0.755, 11.972, 274.011
0.073, 0.774, 11.862, 274.411
0.068, 0.788, 11.764, 274.811
0.064, 0.850, 11.689, 275.211
0.063, 0.894, 11.647, 275.611
0.077, 0.920, 11.650, 276.011
0.074, 0.936, 11.697, 276.411
0.069, 0.945, 11.788, 276.811
0.065, 0.950, 11.915, 277.211
0.074, 0.951, 12.070, 277.611
0.068, 0.951, 12.241, 278.011
0.060, 0.949, 12.429, 278.411
0.054, 0.945, 12.629, 278.811
0.059, 0.940, 12.834, 279.211
0.052, 0.934, 13.039, 279.611
0.046, 0.927, 13.244, 280.011
0.048, 0.919, 13.446, 280.411
0.042, 0.912, 13.638, 280.811
0.043, 0.904, 13.823, 281.211
0.036, 0.899, 13.995, 281.611
0.030, 0.895, 14.158, 282.011
0.032, 0.893, 14.309, 282.411
0.028, 0.895, 14.448, 282.811
0.029, 0.897, 14.579, 283.211
0.025, 0.902, 14.702, 283.611
0.026, 0.908, 14.821, 284.011
0.022, 0.915, 14.938, 284.411
0.023, 0.921, 15.057, 284.811
0.019, 0.927, 15.178, 285.211
0.020, 0.932, 15.304, 285.611
0.017, 0.937, 15.435, 286.011
0.018, 0.941, 15.573, 286.411
0.015, 0.945, 15.716, 286.811
0.016, 0.948, 15.865, 287.211
0.014, 0.950, 16.019, 287.611
0.014, 0.952, 16.179, 288.011
0.015, 0.954, 16.343, 288.411
0.012, 0.956, 16.510, 288.811
0.012, 0.957, 16.681, 289.211
0.012, 0.958, 16.854, 289.611
0.010, 0.959, 17.029, 290.011
